model,file,token_count,iso_script,iso_639_3,script,name,cc_pages,speakers,script_prevalence,cc_spk_rank
meta-models/Muse-Glimmer-30B,por_Latn.dev,31511,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
google/gemma-4-E4B-it,por_Latn.dev,33398,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
ibm-granite/granite-4.1-3b,por_Latn.dev,38258,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
facebook/nllb-200-3.3B,por_Latn.dev,33994,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
CohereLabs/c4ai-command-r-08-2024,por_Latn.dev,30837,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
gpt-5,por_Latn.dev,31321,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
gpt-6-astra,por_Latn.dev,31321,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
claude-opus-4-8,por_Latn.dev,56088,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
claude-fable-5,por_Latn.dev,56088,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
gemini-3.1-pro-preview,por_Latn.dev,33399,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
gemini-3.8-flash,por_Latn.dev,33399,por_Latn,por,Latn,Portuguese,52578493.0,225751001.0,,9
openai/gpt-oss-20b,prs_Arab.dev,37600,prs_Arab,prs,Arab,Dari,,9600000.0,,150
CohereLabs/command-a-plus-05-2026-bf16,prs_Arab.dev,42025,prs_Arab,prs,Arab,Dari,,9600000.0,,150
meta-llama/Llama-4-Scout-17B-16E-Instruct,prs_Arab.dev,37506,prs_Arab,prs,Arab,Dari,,9600000.0,,150
zai-org/GLM-5.3,prs_Arab.dev,44397,prs_Arab,prs,Arab,Dari,,9600000.0,,150
google/gemma-3-4b-it,prs_Arab.dev,37778,prs_Arab,prs,Arab,Dari,,9600000.0,,150
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,prs_Arab.dev,1924,prs_Arab,prs,Arab,Dari,,9600000.0,,150
ibm-granite/granite-4.1-8b,prs_Arab.dev,81386,prs_Arab,prs,Arab,Dari,,9600000.0,,150
CohereLabs/c4ai-command-a-03-2025,prs_Arab.dev,37312,prs_Arab,prs,Arab,Dari,,9600000.0,,150
Qwen/Qwen3.6-35B-A3B,prs_Arab.dev,39932,prs_Arab,prs,Arab,Dari,,9600000.0,,150
facebook/nllb-moe-54b,prs_Arab.dev,32093,prs_Arab,prs,Arab,Dari,,9600000.0,,150
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,prs_Arab.dev,37604,prs_Arab,prs,Arab,Dari,,9600000.0,,150
meta-llama/Llama-3.3-70B-Instruct,prs_Arab.dev,38323,prs_Arab,prs,Arab,Dari,,9600000.0,,150
allenai/Olmo-3-1125-32B,prs_Arab.dev,81386,prs_Arab,prs,Arab,Dari,,9600000.0,,150
allenai/Olmo-3.1-32B-Instruct,prs_Arab.dev,81386,prs_Arab,prs,Arab,Dari,,9600000.0,,150
meta-llama/Llama-3.2-3B-Instruct,prs_Arab.dev,38323,prs_Arab,prs,Arab,Dari,,9600000.0,,150
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,prs_Arab.dev,65365,prs_Arab,prs,Arab,Dari,,9600000.0,,150
CohereLabs/tiny-aya-base,prs_Arab.dev,37751,prs_Arab,prs,Arab,Dari,,9600000.0,,150
deepseek-ai/DeepSeek-V4-Flash,prs_Arab.dev,41620,prs_Arab,prs,Arab,Dari,,9600000.0,,150
tiiuae/Falcon3-7B-Instruct,prs_Arab.dev,93715,prs_Arab,prs,Arab,Dari,,9600000.0,,150
mistralai/Ministral-3-8B-Instruct-2512,prs_Arab.dev,37604,prs_Arab,prs,Arab,Dari,,9600000.0,,150
microsoft/phi-4,prs_Arab.dev,81386,prs_Arab,prs,Arab,Dari,,9600000.0,,150
Qwen/Qwen3-8B,prs_Arab.dev,65365,prs_Arab,prs,Arab,Dari,,9600000.0,,150
moonshotai/Kimi-K3,prs_Arab.dev,53726,prs_Arab,prs,Arab,Dari,,9600000.0,,150
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,prs_Arab.dev,1461,prs_Arab,prs,Arab,Dari,,9600000.0,,150
meta-llama/Llama-2-7b-hf,prs_Arab.dev,114804,prs_Arab,prs,Arab,Dari,,9600000.0,,150
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,prs_Arab.dev,37604,prs_Arab,prs,Arab,Dari,,9600000.0,,150
CohereLabs/aya-expanse-8b,prs_Arab.dev,37310,prs_Arab,prs,Arab,Dari,,9600000.0,,150
deepseek-ai/DeepSeek-V4.1-Flash,prs_Arab.dev,41620,prs_Arab,prs,Arab,Dari,,9600000.0,,150
meta-models/Muse-Glimmer-30B,prs_Arab.dev,37506,prs_Arab,prs,Arab,Dari,,9600000.0,,150
google/gemma-4-E4B-it,prs_Arab.dev,37777,prs_Arab,prs,Arab,Dari,,9600000.0,,150
ibm-granite/granite-4.1-3b,prs_Arab.dev,81386,prs_Arab,prs,Arab,Dari,,9600000.0,,150
facebook/nllb-200-3.3B,prs_Arab.dev,32093,prs_Arab,prs,Arab,Dari,,9600000.0,,150
CohereLabs/c4ai-command-r-08-2024,prs_Arab.dev,37310,prs_Arab,prs,Arab,Dari,,9600000.0,,150
gpt-5,prs_Arab.dev,37606,prs_Arab,prs,Arab,Dari,,9600000.0,,150
gpt-6-astra,prs_Arab.dev,37606,prs_Arab,prs,Arab,Dari,,9600000.0,,150
claude-opus-4-8,prs_Arab.dev,73077,prs_Arab,prs,Arab,Dari,,9600000.0,,150
claude-fable-5,prs_Arab.dev,73077,prs_Arab,prs,Arab,Dari,,9600000.0,,150
gemini-3.1-pro-preview,prs_Arab.dev,37778,prs_Arab,prs,Arab,Dari,,9600000.0,,150
gemini-3.8-flash,prs_Arab.dev,37778,prs_Arab,prs,Arab,Dari,,9600000.0,,150
openai/gpt-oss-20b,quy_Latn.dev,46600,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
CohereLabs/command-a-plus-05-2026-bf16,quy_Latn.dev,48068,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
meta-llama/Llama-4-Scout-17B-16E-Instruct,quy_Latn.dev,47877,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
zai-org/GLM-5.3,quy_Latn.dev,52587,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
google/gemma-3-4b-it,quy_Latn.dev,48586,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,quy_Latn.dev,51869,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
ibm-granite/granite-4.1-8b,quy_Latn.dev,53578,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
CohereLabs/c4ai-command-a-03-2025,quy_Latn.dev,49146,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
Qwen/Qwen3.6-35B-A3B,quy_Latn.dev,50765,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
facebook/nllb-moe-54b,quy_Latn.dev,37234,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,quy_Latn.dev,51321,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
meta-llama/Llama-3.3-70B-Instruct,quy_Latn.dev,53179,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
allenai/Olmo-3-1125-32B,quy_Latn.dev,53578,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
allenai/Olmo-3.1-32B-Instruct,quy_Latn.dev,53578,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
meta-llama/Llama-3.2-3B-Instruct,quy_Latn.dev,53179,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,quy_Latn.dev,53989,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
CohereLabs/tiny-aya-base,quy_Latn.dev,49514,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
deepseek-ai/DeepSeek-V4-Flash,quy_Latn.dev,52480,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
tiiuae/Falcon3-7B-Instruct,quy_Latn.dev,53479,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
mistralai/Ministral-3-8B-Instruct-2512,quy_Latn.dev,51321,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
microsoft/phi-4,quy_Latn.dev,53578,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
Qwen/Qwen3-8B,quy_Latn.dev,53989,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
moonshotai/Kimi-K3,quy_Latn.dev,52756,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,quy_Latn.dev,51137,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
meta-llama/Llama-2-7b-hf,quy_Latn.dev,59155,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,quy_Latn.dev,51321,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
CohereLabs/aya-expanse-8b,quy_Latn.dev,49144,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
deepseek-ai/DeepSeek-V4.1-Flash,quy_Latn.dev,52480,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
meta-models/Muse-Glimmer-30B,quy_Latn.dev,47877,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
google/gemma-4-E4B-it,quy_Latn.dev,48585,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
ibm-granite/granite-4.1-3b,quy_Latn.dev,53578,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
facebook/nllb-200-3.3B,quy_Latn.dev,37234,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
CohereLabs/c4ai-command-r-08-2024,quy_Latn.dev,49144,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
gpt-5,quy_Latn.dev,46606,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
gpt-6-astra,quy_Latn.dev,46606,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
claude-opus-4-8,quy_Latn.dev,73992,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
claude-fable-5,quy_Latn.dev,73992,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
gemini-3.1-pro-preview,quy_Latn.dev,48586,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
gemini-3.8-flash,quy_Latn.dev,48586,quy_Latn,quy,Latn,Ayacucho Quechua,16812.0,900000.0,,111
openai/gpt-oss-20b,ron_Latn.dev,41575,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
CohereLabs/command-a-plus-05-2026-bf16,ron_Latn.dev,41473,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
meta-llama/Llama-4-Scout-17B-16E-Instruct,ron_Latn.dev,37593,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
zai-org/GLM-5.3,ron_Latn.dev,44504,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
google/gemma-3-4b-it,ron_Latn.dev,41563,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,ron_Latn.dev,48378,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
ibm-granite/granite-4.1-8b,ron_Latn.dev,48404,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
CohereLabs/c4ai-command-a-03-2025,ron_Latn.dev,36382,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
Qwen/Qwen3.6-35B-A3B,ron_Latn.dev,42169,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
facebook/nllb-moe-54b,ron_Latn.dev,39279,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,ron_Latn.dev,42503,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
meta-llama/Llama-3.3-70B-Instruct,ron_Latn.dev,48176,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
allenai/Olmo-3-1125-32B,ron_Latn.dev,48404,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
allenai/Olmo-3.1-32B-Instruct,ron_Latn.dev,48404,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
meta-llama/Llama-3.2-3B-Instruct,ron_Latn.dev,48176,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,ron_Latn.dev,48804,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
CohereLabs/tiny-aya-base,ron_Latn.dev,40684,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
deepseek-ai/DeepSeek-V4-Flash,ron_Latn.dev,47769,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
tiiuae/Falcon3-7B-Instruct,ron_Latn.dev,53456,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
mistralai/Ministral-3-8B-Instruct-2512,ron_Latn.dev,42503,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
microsoft/phi-4,ron_Latn.dev,48404,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
Qwen/Qwen3-8B,ron_Latn.dev,48804,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
moonshotai/Kimi-K3,ron_Latn.dev,48934,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,ron_Latn.dev,47729,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
meta-llama/Llama-2-7b-hf,ron_Latn.dev,51525,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,ron_Latn.dev,42503,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
CohereLabs/aya-expanse-8b,ron_Latn.dev,36380,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
deepseek-ai/DeepSeek-V4.1-Flash,ron_Latn.dev,47769,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
meta-models/Muse-Glimmer-30B,ron_Latn.dev,37593,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
google/gemma-4-E4B-it,ron_Latn.dev,41562,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
ibm-granite/granite-4.1-3b,ron_Latn.dev,48404,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
facebook/nllb-200-3.3B,ron_Latn.dev,39279,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
CohereLabs/c4ai-command-r-08-2024,ron_Latn.dev,36380,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
gpt-5,ron_Latn.dev,41581,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
gpt-6-astra,ron_Latn.dev,41581,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
claude-opus-4-8,ron_Latn.dev,61638,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
claude-fable-5,ron_Latn.dev,61638,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
gemini-3.1-pro-preview,ron_Latn.dev,41563,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
gemini-3.8-flash,ron_Latn.dev,41563,ron_Latn,ron,Latn,Romanian,12210222.0,21100000.0,,22
openai/gpt-oss-20b,run_Latn.dev,45247,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
CohereLabs/command-a-plus-05-2026-bf16,run_Latn.dev,50987,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
meta-llama/Llama-4-Scout-17B-16E-Instruct,run_Latn.dev,50945,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
zai-org/GLM-5.3,run_Latn.dev,54349,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
google/gemma-3-4b-it,run_Latn.dev,51633,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,run_Latn.dev,52547,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
ibm-granite/granite-4.1-8b,run_Latn.dev,54933,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
CohereLabs/c4ai-command-a-03-2025,run_Latn.dev,52592,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
Qwen/Qwen3.6-35B-A3B,run_Latn.dev,53789,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
facebook/nllb-moe-54b,run_Latn.dev,38442,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,run_Latn.dev,53403,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
meta-llama/Llama-3.3-70B-Instruct,run_Latn.dev,54536,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
allenai/Olmo-3-1125-32B,run_Latn.dev,54933,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
allenai/Olmo-3.1-32B-Instruct,run_Latn.dev,54933,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
meta-llama/Llama-3.2-3B-Instruct,run_Latn.dev,54536,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,run_Latn.dev,55296,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
CohereLabs/tiny-aya-base,run_Latn.dev,51725,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
deepseek-ai/DeepSeek-V4-Flash,run_Latn.dev,54347,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
tiiuae/Falcon3-7B-Instruct,run_Latn.dev,55940,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
mistralai/Ministral-3-8B-Instruct-2512,run_Latn.dev,53403,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
microsoft/phi-4,run_Latn.dev,54933,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
Qwen/Qwen3-8B,run_Latn.dev,55296,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
moonshotai/Kimi-K3,run_Latn.dev,54433,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,run_Latn.dev,51794,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
meta-llama/Llama-2-7b-hf,run_Latn.dev,61428,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,run_Latn.dev,53403,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
CohereLabs/aya-expanse-8b,run_Latn.dev,52590,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
deepseek-ai/DeepSeek-V4.1-Flash,run_Latn.dev,54347,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
meta-models/Muse-Glimmer-30B,run_Latn.dev,50945,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
google/gemma-4-E4B-it,run_Latn.dev,51632,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
ibm-granite/granite-4.1-3b,run_Latn.dev,54933,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
facebook/nllb-200-3.3B,run_Latn.dev,38442,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
CohereLabs/c4ai-command-r-08-2024,run_Latn.dev,52590,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
gpt-5,run_Latn.dev,45253,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
gpt-6-astra,run_Latn.dev,45253,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
claude-opus-4-8,run_Latn.dev,78356,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
claude-fable-5,run_Latn.dev,78356,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
gemini-3.1-pro-preview,run_Latn.dev,51633,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
gemini-3.8-flash,run_Latn.dev,51633,run_Latn,run,Latn,Rundi,2988.0,7500000.0,,124
openai/gpt-oss-20b,rus_Cyrl.dev,36596,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
CohereLabs/command-a-plus-05-2026-bf16,rus_Cyrl.dev,37112,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
meta-llama/Llama-4-Scout-17B-16E-Instruct,rus_Cyrl.dev,32021,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
zai-org/GLM-5.3,rus_Cyrl.dev,37188,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
google/gemma-3-4b-it,rus_Cyrl.dev,36798,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,rus_Cyrl.dev,3253,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
ibm-granite/granite-4.1-8b,rus_Cyrl.dev,64429,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
CohereLabs/c4ai-command-a-03-2025,rus_Cyrl.dev,33955,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
Qwen/Qwen3.6-35B-A3B,rus_Cyrl.dev,37260,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
facebook/nllb-moe-54b,rus_Cyrl.dev,39308,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
nvidia/NVIDIA-Nemotron-3.5-Lightning-30B-A3B-NVFP4,rus_Cyrl.dev,40340,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
meta-llama/Llama-3.3-70B-Instruct,rus_Cyrl.dev,42319,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
allenai/Olmo-3-1125-32B,rus_Cyrl.dev,64429,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
allenai/Olmo-3.1-32B-Instruct,rus_Cyrl.dev,64429,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
meta-llama/Llama-3.2-3B-Instruct,rus_Cyrl.dev,42319,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,rus_Cyrl.dev,46555,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
CohereLabs/tiny-aya-base,rus_Cyrl.dev,40058,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
deepseek-ai/DeepSeek-V4-Flash,rus_Cyrl.dev,41281,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
tiiuae/Falcon3-7B-Instruct,rus_Cyrl.dev,119752,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
mistralai/Ministral-3-8B-Instruct-2512,rus_Cyrl.dev,40340,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
microsoft/phi-4,rus_Cyrl.dev,64429,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
Qwen/Qwen3-8B,rus_Cyrl.dev,46555,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
moonshotai/Kimi-K3,rus_Cyrl.dev,53510,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,rus_Cyrl.dev,2789,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
meta-llama/Llama-2-7b-hf,rus_Cyrl.dev,50279,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
nvidia/NVIDIA-Nemotron-3-Nano-30B-A3B-NVFP4,rus_Cyrl.dev,40340,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
CohereLabs/aya-expanse-8b,rus_Cyrl.dev,33953,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
deepseek-ai/DeepSeek-V4.1-Flash,rus_Cyrl.dev,41281,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
meta-models/Muse-Glimmer-30B,rus_Cyrl.dev,32021,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
google/gemma-4-E4B-it,rus_Cyrl.dev,36797,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
ibm-granite/granite-4.1-3b,rus_Cyrl.dev,64429,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
facebook/nllb-200-3.3B,rus_Cyrl.dev,39308,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
CohereLabs/c4ai-command-r-08-2024,rus_Cyrl.dev,33953,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
gpt-5,rus_Cyrl.dev,36602,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
gpt-6-astra,rus_Cyrl.dev,36602,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
claude-opus-4-8,rus_Cyrl.dev,55139,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
claude-fable-5,rus_Cyrl.dev,55139,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
gemini-3.1-pro-preview,rus_Cyrl.dev,36798,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
gemini-3.8-flash,rus_Cyrl.dev,36798,rus_Cyrl,rus,Cyrl,Russian,137988261.0,170200000.0,,2
openai/gpt-oss-20b,sag_Latn.dev,46330,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
CohereLabs/command-a-plus-05-2026-bf16,sag_Latn.dev,48584,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
meta-llama/Llama-4-Scout-17B-16E-Instruct,sag_Latn.dev,49075,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
zai-org/GLM-5.3,sag_Latn.dev,52224,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
google/gemma-3-4b-it,sag_Latn.dev,48940,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,sag_Latn.dev,46077,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
ibm-granite/granite-4.1-8b,sag_Latn.dev,53760,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
CohereLabs/c4ai-command-a-03-2025,sag_Latn.dev,50880,sag_Latn,sag,Latn,Sango,11063.0,2900000.0,,118
