model,file,token_count
deepseek-ai/DeepSeek-V4.1-Flash,lua_Latn.dev,48759
deepseek-ai/DeepSeek-V4.1-Flash,lug_Latn.dev,49855
deepseek-ai/DeepSeek-V4.1-Flash,luo_Latn.dev,47211
deepseek-ai/DeepSeek-V4.1-Flash,lus_Latn.dev,49506
deepseek-ai/DeepSeek-V4.1-Flash,lvs_Latn.dev,57707
deepseek-ai/DeepSeek-V4.1-Flash,mag_Deva.dev,74377
deepseek-ai/DeepSeek-V4.1-Flash,mai_Deva.dev,80346
deepseek-ai/DeepSeek-V4.1-Flash,mal_Mlym.dev,113389
deepseek-ai/DeepSeek-V4.1-Flash,mar_Deva.dev,77347
deepseek-ai/DeepSeek-V4.1-Flash,min_Arab.dev,71707
deepseek-ai/DeepSeek-V4.1-Flash,min_Latn.dev,42554
deepseek-ai/DeepSeek-V4.1-Flash,mkd_Cyrl.dev,51287
deepseek-ai/DeepSeek-V4.1-Flash,mlt_Latn.dev,59099
deepseek-ai/DeepSeek-V4.1-Flash,mni_Beng.dev,83834
deepseek-ai/DeepSeek-V4.1-Flash,mos_Latn.dev,56902
deepseek-ai/DeepSeek-V4.1-Flash,mri_Latn.dev,58483
deepseek-ai/DeepSeek-V4.1-Flash,mya_Mymr.dev,137230
deepseek-ai/DeepSeek-V4.1-Flash,nld_Latn.dev,38106
deepseek-ai/DeepSeek-V4.1-Flash,nno_Latn.dev,41617
deepseek-ai/DeepSeek-V4.1-Flash,nob_Latn.dev,39883
deepseek-ai/DeepSeek-V4.1-Flash,npi_Deva.dev,76775
deepseek-ai/DeepSeek-V4.1-Flash,nso_Latn.dev,54545
deepseek-ai/DeepSeek-V4.1-Flash,nus_Latn.dev,87533
deepseek-ai/DeepSeek-V4.1-Flash,nya_Latn.dev,53214
deepseek-ai/DeepSeek-V4.1-Flash,oci_Latn.dev,45632
deepseek-ai/DeepSeek-V4.1-Flash,ory_Orya.dev,143129
deepseek-ai/DeepSeek-V4.1-Flash,pag_Latn.dev,39661
deepseek-ai/DeepSeek-V4.1-Flash,pan_Guru.dev,114881
deepseek-ai/DeepSeek-V4.1-Flash,pap_Latn.dev,44109
deepseek-ai/DeepSeek-V4.1-Flash,pbt_Arab.dev,66889
deepseek-ai/DeepSeek-V4.1-Flash,pes_Arab.dev,46366
deepseek-ai/DeepSeek-V4.1-Flash,plt_Latn.dev,55726
deepseek-ai/DeepSeek-V4.1-Flash,pol_Latn.dev,43409
deepseek-ai/DeepSeek-V4.1-Flash,por_Latn.dev,36621
deepseek-ai/DeepSeek-V4.1-Flash,prs_Arab.dev,41620
deepseek-ai/DeepSeek-V4.1-Flash,quy_Latn.dev,52480
deepseek-ai/DeepSeek-V4.1-Flash,ron_Latn.dev,47769
deepseek-ai/DeepSeek-V4.1-Flash,run_Latn.dev,54347
deepseek-ai/DeepSeek-V4.1-Flash,rus_Cyrl.dev,41281
deepseek-ai/DeepSeek-V4.1-Flash,sag_Latn.dev,52690
deepseek-ai/DeepSeek-V4.1-Flash,san_Deva.dev,74391
deepseek-ai/DeepSeek-V4.1-Flash,sat_Olck.dev,166858
deepseek-ai/DeepSeek-V4.1-Flash,scn_Latn.dev,50132
deepseek-ai/DeepSeek-V4.1-Flash,shn_Mymr.dev,205054
deepseek-ai/DeepSeek-V4.1-Flash,sin_Sinh.dev,119946
deepseek-ai/DeepSeek-V4.1-Flash,slk_Latn.dev,49282
deepseek-ai/DeepSeek-V4.1-Flash,slv_Latn.dev,46705
deepseek-ai/DeepSeek-V4.1-Flash,smo_Latn.dev,58744
deepseek-ai/DeepSeek-V4.1-Flash,sna_Latn.dev,53507
deepseek-ai/DeepSeek-V4.1-Flash,snd_Arab.dev,74187
deepseek-ai/DeepSeek-V4.1-Flash,som_Latn.dev,56233
deepseek-ai/DeepSeek-V4.1-Flash,sot_Latn.dev,56259
deepseek-ai/DeepSeek-V4.1-Flash,spa_Latn.dev,38437
deepseek-ai/DeepSeek-V4.1-Flash,srd_Latn.dev,50501
deepseek-ai/DeepSeek-V4.1-Flash,srp_Cyrl.dev,48822
deepseek-ai/DeepSeek-V4.1-Flash,ssw_Latn.dev,54119
deepseek-ai/DeepSeek-V4.1-Flash,sun_Latn.dev,44639
deepseek-ai/DeepSeek-V4.1-Flash,swe_Latn.dev,39865
deepseek-ai/DeepSeek-V4.1-Flash,swh_Latn.dev,49807
deepseek-ai/DeepSeek-V4.1-Flash,szl_Latn.dev,51893
deepseek-ai/DeepSeek-V4.1-Flash,tam_Taml.dev,78765
deepseek-ai/DeepSeek-V4.1-Flash,taq_Latn.dev,53362
deepseek-ai/DeepSeek-V4.1-Flash,taq_Tfng.dev,260886
deepseek-ai/DeepSeek-V4.1-Flash,tat_Cyrl.dev,64528
deepseek-ai/DeepSeek-V4.1-Flash,tel_Telu.dev,97698
deepseek-ai/DeepSeek-V4.1-Flash,tgk_Cyrl.dev,71577
deepseek-ai/DeepSeek-V4.1-Flash,tgl_Latn.dev,51555
deepseek-ai/DeepSeek-V4.1-Flash,tha_Thai.dev,46433
deepseek-ai/DeepSeek-V4.1-Flash,tir_Ethi.dev,158330
deepseek-ai/DeepSeek-V4.1-Flash,tpi_Latn.dev,52309
deepseek-ai/DeepSeek-V4.1-Flash,tsn_Latn.dev,58899
deepseek-ai/DeepSeek-V4.1-Flash,tso_Latn.dev,57073
deepseek-ai/DeepSeek-V4.1-Flash,tuk_Latn.dev,59519
deepseek-ai/DeepSeek-V4.1-Flash,tum_Latn.dev,65122
deepseek-ai/DeepSeek-V4.1-Flash,tur_Latn.dev,52011
deepseek-ai/DeepSeek-V4.1-Flash,twi_Latn.dev,55828
deepseek-ai/DeepSeek-V4.1-Flash,tzm_Tfng.dev,258004
deepseek-ai/DeepSeek-V4.1-Flash,uig_Arab.dev,96628
deepseek-ai/DeepSeek-V4.1-Flash,ukr_Cyrl.dev,56111
deepseek-ai/DeepSeek-V4.1-Flash,umb_Latn.dev,50617
deepseek-ai/DeepSeek-V4.1-Flash,urd_Arab.dev,62106
deepseek-ai/DeepSeek-V4.1-Flash,uzn_Latn.dev,54701
deepseek-ai/DeepSeek-V4.1-Flash,vec_Latn.dev,42499
deepseek-ai/DeepSeek-V4.1-Flash,vie_Latn.dev,54147
deepseek-ai/DeepSeek-V4.1-Flash,war_Latn.dev,47587
deepseek-ai/DeepSeek-V4.1-Flash,wol_Latn.dev,47689
deepseek-ai/DeepSeek-V4.1-Flash,xho_Latn.dev,52966
deepseek-ai/DeepSeek-V4.1-Flash,ydd_Hebr.dev,87203
deepseek-ai/DeepSeek-V4.1-Flash,yor_Latn.dev,72618
deepseek-ai/DeepSeek-V4.1-Flash,yue_Hant.dev,26360
deepseek-ai/DeepSeek-V4.1-Flash,zho_Hans.dev,24701
deepseek-ai/DeepSeek-V4.1-Flash,zho_Hant.dev,27557
deepseek-ai/DeepSeek-V4.1-Flash,zsm_Latn.dev,36181
deepseek-ai/DeepSeek-V4.1-Flash,zul_Latn.dev,55762
meta-models/Muse-Glimmer-30B,ace_Arab.dev,68942
meta-models/Muse-Glimmer-30B,ace_Latn.dev,46207
meta-models/Muse-Glimmer-30B,acm_Arab.dev,41020
meta-models/Muse-Glimmer-30B,acq_Arab.dev,41086
meta-models/Muse-Glimmer-30B,aeb_Arab.dev,41924
meta-models/Muse-Glimmer-30B,afr_Latn.dev,38471
meta-models/Muse-Glimmer-30B,aka_Latn.dev,57959
meta-models/Muse-Glimmer-30B,als_Latn.dev,44893
meta-models/Muse-Glimmer-30B,amh_Ethi.dev,62501
meta-models/Muse-Glimmer-30B,apc_Arab.dev,40107
meta-models/Muse-Glimmer-30B,arb_Arab.dev,41032
meta-models/Muse-Glimmer-30B,arb_Latn.dev,58465
meta-models/Muse-Glimmer-30B,ars_Arab.dev,41126
meta-models/Muse-Glimmer-30B,ary_Arab.dev,42915
meta-models/Muse-Glimmer-30B,arz_Arab.dev,41373
meta-models/Muse-Glimmer-30B,asm_Beng.dev,84922
meta-models/Muse-Glimmer-30B,ast_Latn.dev,36047
meta-models/Muse-Glimmer-30B,awa_Deva.dev,46998
meta-models/Muse-Glimmer-30B,ayr_Latn.dev,50998
meta-models/Muse-Glimmer-30B,azb_Arab.dev,48908
meta-models/Muse-Glimmer-30B,azj_Latn.dev,46677
meta-models/Muse-Glimmer-30B,bak_Cyrl.dev,61786
meta-models/Muse-Glimmer-30B,bam_Latn.dev,54182
meta-models/Muse-Glimmer-30B,ban_Latn.dev,40501
meta-models/Muse-Glimmer-30B,bel_Cyrl.dev,58291
meta-models/Muse-Glimmer-30B,bem_Latn.dev,53657
meta-models/Muse-Glimmer-30B,ben_Beng.dev,52864
meta-models/Muse-Glimmer-30B,bho_Deva.dev,49999
meta-models/Muse-Glimmer-30B,bjn_Arab.dev,68197
meta-models/Muse-Glimmer-30B,bjn_Latn.dev,36292
meta-models/Muse-Glimmer-30B,bod_Tibt.dev,147725
meta-models/Muse-Glimmer-30B,bos_Latn.dev,40295
meta-models/Muse-Glimmer-30B,bug_Latn.dev,45938
meta-models/Muse-Glimmer-30B,bul_Cyrl.dev,38549
meta-models/Muse-Glimmer-30B,cat_Latn.dev,39069
meta-models/Muse-Glimmer-30B,ceb_Latn.dev,44612
meta-models/Muse-Glimmer-30B,ces_Latn.dev,37758
meta-models/Muse-Glimmer-30B,cjk_Latn.dev,46907
meta-models/Muse-Glimmer-30B,ckb_Arab.dev,68424
meta-models/Muse-Glimmer-30B,crh_Latn.dev,44446
meta-models/Muse-Glimmer-30B,cym_Latn.dev,49940
meta-models/Muse-Glimmer-30B,dan_Latn.dev,36740
meta-models/Muse-Glimmer-30B,deu_Latn.dev,33115
meta-models/Muse-Glimmer-30B,dik_Latn.dev,48959
meta-models/Muse-Glimmer-30B,dyu_Latn.dev,48323
meta-models/Muse-Glimmer-30B,dzo_Tibt.dev,167919
meta-models/Muse-Glimmer-30B,ell_Grek.dev,52329
meta-models/Muse-Glimmer-30B,eng_Latn.dev,25720
meta-models/Muse-Glimmer-30B,epo_Latn.dev,40994
meta-models/Muse-Glimmer-30B,est_Latn.dev,39869
meta-models/Muse-Glimmer-30B,eus_Latn.dev,44286
meta-models/Muse-Glimmer-30B,ewe_Latn.dev,59774
meta-models/Muse-Glimmer-30B,fao_Latn.dev,47448
meta-models/Muse-Glimmer-30B,fij_Latn.dev,50218
meta-models/Muse-Glimmer-30B,fin_Latn.dev,41300
meta-models/Muse-Glimmer-30B,fon_Latn.dev,73721
meta-models/Muse-Glimmer-30B,fra_Latn.dev,34589
meta-models/Muse-Glimmer-30B,fur_Latn.dev,43799
meta-models/Muse-Glimmer-30B,fuv_Latn.dev,42554
meta-models/Muse-Glimmer-30B,gaz_Latn.dev,55666
meta-models/Muse-Glimmer-30B,gla_Latn.dev,55440
meta-models/Muse-Glimmer-30B,gle_Latn.dev,52481
meta-models/Muse-Glimmer-30B,glg_Latn.dev,34123
meta-models/Muse-Glimmer-30B,grn_Latn.dev,48735
meta-models/Muse-Glimmer-30B,guj_Gujr.dev,64769
meta-models/Muse-Glimmer-30B,hat_Latn.dev,39849
meta-models/Muse-Glimmer-30B,hau_Latn.dev,44744
meta-models/Muse-Glimmer-30B,heb_Hebr.dev,44737
meta-models/Muse-Glimmer-30B,hin_Deva.dev,42386
meta-models/Muse-Glimmer-30B,hne_Deva.dev,48776
meta-models/Muse-Glimmer-30B,hrv_Latn.dev,39877
meta-models/Muse-Glimmer-30B,hun_Latn.dev,39959
meta-models/Muse-Glimmer-30B,hye_Armn.dev,123618
meta-models/Muse-Glimmer-30B,ibo_Latn.dev,51582
meta-models/Muse-Glimmer-30B,ilo_Latn.dev,47689
meta-models/Muse-Glimmer-30B,ind_Latn.dev,29011
meta-models/Muse-Glimmer-30B,isl_Latn.dev,46804
meta-models/Muse-Glimmer-30B,ita_Latn.dev,34434
meta-models/Muse-Glimmer-30B,jav_Latn.dev,37608
meta-models/Muse-Glimmer-30B,jpn_Jpan.dev,33507
meta-models/Muse-Glimmer-30B,kab_Latn.dev,55733
meta-models/Muse-Glimmer-30B,kac_Latn.dev,56039
meta-models/Muse-Glimmer-30B,kam_Latn.dev,47912
meta-models/Muse-Glimmer-30B,kan_Knda.dev,64422
meta-models/Muse-Glimmer-30B,kas_Arab.dev,71168
meta-models/Muse-Glimmer-30B,kas_Deva.dev,61194
meta-models/Muse-Glimmer-30B,kat_Geor.dev,57189
meta-models/Muse-Glimmer-30B,kaz_Cyrl.dev,46902
meta-models/Muse-Glimmer-30B,kbp_Latn.dev,102888
meta-models/Muse-Glimmer-30B,kea_Latn.dev,39769
meta-models/Muse-Glimmer-30B,khk_Cyrl.dev,49292
meta-models/Muse-Glimmer-30B,khm_Khmr.dev,85211
meta-models/Muse-Glimmer-30B,kik_Latn.dev,66997
meta-models/Muse-Glimmer-30B,kin_Latn.dev,51433
meta-models/Muse-Glimmer-30B,kir_Cyrl.dev,50870
meta-models/Muse-Glimmer-30B,kmb_Latn.dev,49223
meta-models/Muse-Glimmer-30B,kmr_Latn.dev,51404
meta-models/Muse-Glimmer-30B,knc_Arab.dev,65732
meta-models/Muse-Glimmer-30B,knc_Latn.dev,55055
meta-models/Muse-Glimmer-30B,kon_Latn.dev,47247
meta-models/Muse-Glimmer-30B,kor_Hang.dev,32481
meta-models/Muse-Glimmer-30B,lao_Laoo.dev,84018
meta-models/Muse-Glimmer-30B,lij_Latn.dev,46407
meta-models/Muse-Glimmer-30B,lim_Latn.dev,41752
meta-models/Muse-Glimmer-30B,lin_Latn.dev,45508
meta-models/Muse-Glimmer-30B,lit_Latn.dev,42209
meta-models/Muse-Glimmer-30B,lmo_Latn.dev,48154
meta-models/Muse-Glimmer-30B,ltg_Latn.dev,48310
meta-models/Muse-Glimmer-30B,ltz_Latn.dev,47113
meta-models/Muse-Glimmer-30B,lua_Latn.dev,45446
meta-models/Muse-Glimmer-30B,lug_Latn.dev,47010
meta-models/Muse-Glimmer-30B,luo_Latn.dev,44645
meta-models/Muse-Glimmer-30B,lus_Latn.dev,46831
meta-models/Muse-Glimmer-30B,lvs_Latn.dev,44896
meta-models/Muse-Glimmer-30B,mag_Deva.dev,47961
meta-models/Muse-Glimmer-30B,mai_Deva.dev,52595
meta-models/Muse-Glimmer-30B,mal_Mlym.dev,71068
meta-models/Muse-Glimmer-30B,mar_Deva.dev,48992
meta-models/Muse-Glimmer-30B,min_Arab.dev,70394
meta-models/Muse-Glimmer-30B,min_Latn.dev,39460
meta-models/Muse-Glimmer-30B,mkd_Cyrl.dev,42811
meta-models/Muse-Glimmer-30B,mlt_Latn.dev,58339
meta-models/Muse-Glimmer-30B,mni_Beng.dev,86110
meta-models/Muse-Glimmer-30B,mos_Latn.dev,54234
meta-models/Muse-Glimmer-30B,mri_Latn.dev,53551
meta-models/Muse-Glimmer-30B,mya_Mymr.dev,81536
meta-models/Muse-Glimmer-30B,nld_Latn.dev,34033
meta-models/Muse-Glimmer-30B,nno_Latn.dev,37373
meta-models/Muse-Glimmer-30B,nob_Latn.dev,35540
meta-models/Muse-Glimmer-30B,npi_Deva.dev,47028
meta-models/Muse-Glimmer-30B,nso_Latn.dev,51673
meta-models/Muse-Glimmer-30B,nus_Latn.dev,83945
meta-models/Muse-Glimmer-30B,nya_Latn.dev,47183
meta-models/Muse-Glimmer-30B,oci_Latn.dev,42889
meta-models/Muse-Glimmer-30B,ory_Orya.dev,217775
meta-models/Muse-Glimmer-30B,pag_Latn.dev,38071
meta-models/Muse-Glimmer-30B,pan_Guru.dev,80699
meta-models/Muse-Glimmer-30B,pap_Latn.dev,41313
meta-models/Muse-Glimmer-30B,pbt_Arab.dev,53945
meta-models/Muse-Glimmer-30B,pes_Arab.dev,38562
meta-models/Muse-Glimmer-30B,plt_Latn.dev,52487
meta-models/Muse-Glimmer-30B,pol_Latn.dev,35883
meta-models/Muse-Glimmer-30B,por_Latn.dev,31511
meta-models/Muse-Glimmer-30B,prs_Arab.dev,37506
meta-models/Muse-Glimmer-30B,quy_Latn.dev,47877
meta-models/Muse-Glimmer-30B,ron_Latn.dev,37593
meta-models/Muse-Glimmer-30B,run_Latn.dev,50945
meta-models/Muse-Glimmer-30B,rus_Cyrl.dev,32021
meta-models/Muse-Glimmer-30B,sag_Latn.dev,49075
meta-models/Muse-Glimmer-30B,san_Deva.dev,56323
meta-models/Muse-Glimmer-30B,sat_Olck.dev,243111
meta-models/Muse-Glimmer-30B,scn_Latn.dev,46461
meta-models/Muse-Glimmer-30B,shn_Mymr.dev,224263
meta-models/Muse-Glimmer-30B,sin_Sinh.dev,71286
meta-models/Muse-Glimmer-30B,slk_Latn.dev,40363
meta-models/Muse-Glimmer-30B,slv_Latn.dev,40423
meta-models/Muse-Glimmer-30B,smo_Latn.dev,53743
meta-models/Muse-Glimmer-30B,sna_Latn.dev,48114
meta-models/Muse-Glimmer-30B,snd_Arab.dev,53448
meta-models/Muse-Glimmer-30B,som_Latn.dev,49181
meta-models/Muse-Glimmer-30B,sot_Latn.dev,51549
meta-models/Muse-Glimmer-30B,spa_Latn.dev,33302
meta-models/Muse-Glimmer-30B,srd_Latn.dev,46212
meta-models/Muse-Glimmer-30B,srp_Cyrl.dev,42922
meta-models/Muse-Glimmer-30B,ssw_Latn.dev,49813
meta-models/Muse-Glimmer-30B,sun_Latn.dev,40535
meta-models/Muse-Glimmer-30B,swe_Latn.dev,34049
meta-models/Muse-Glimmer-30B,swh_Latn.dev,42943
meta-models/Muse-Glimmer-30B,szl_Latn.dev,47883
meta-models/Muse-Glimmer-30B,tam_Taml.dev,96068
meta-models/Muse-Glimmer-30B,taq_Latn.dev,51763
meta-models/Muse-Glimmer-30B,taq_Tfng.dev,197619
meta-models/Muse-Glimmer-30B,tat_Cyrl.dev,55313
meta-models/Muse-Glimmer-30B,tel_Telu.dev,73714
meta-models/Muse-Glimmer-30B,tgk_Cyrl.dev,58308
meta-models/Muse-Glimmer-30B,tgl_Latn.dev,45616
meta-models/Muse-Glimmer-30B,tha_Thai.dev,40595
meta-models/Muse-Glimmer-30B,tir_Ethi.dev,77687
meta-models/Muse-Glimmer-30B,tpi_Latn.dev,49659
meta-models/Muse-Glimmer-30B,tsn_Latn.dev,54572
meta-models/Muse-Glimmer-30B,tso_Latn.dev,54149
meta-models/Muse-Glimmer-30B,tuk_Latn.dev,52462
meta-models/Muse-Glimmer-30B,tum_Latn.dev,58759
meta-models/Muse-Glimmer-30B,tur_Latn.dev,33527
meta-models/Muse-Glimmer-30B,twi_Latn.dev,53188
meta-models/Muse-Glimmer-30B,tzm_Tfng.dev,194848
meta-models/Muse-Glimmer-30B,uig_Arab.dev,80718
meta-models/Muse-Glimmer-30B,ukr_Cyrl.dev,39933
meta-models/Muse-Glimmer-30B,umb_Latn.dev,47280
meta-models/Muse-Glimmer-30B,urd_Arab.dev,48662
meta-models/Muse-Glimmer-30B,uzn_Latn.dev,44349
meta-models/Muse-Glimmer-30B,vec_Latn.dev,38898
meta-models/Muse-Glimmer-30B,vie_Latn.dev,34055
meta-models/Muse-Glimmer-30B,war_Latn.dev,46175
meta-models/Muse-Glimmer-30B,wol_Latn.dev,44865
meta-models/Muse-Glimmer-30B,xho_Latn.dev,47965
meta-models/Muse-Glimmer-30B,ydd_Hebr.dev,69756
meta-models/Muse-Glimmer-30B,yor_Latn.dev,64104
meta-models/Muse-Glimmer-30B,yue_Hant.dev,28334
meta-models/Muse-Glimmer-30B,zho_Hans.dev,27827
meta-models/Muse-Glimmer-30B,zho_Hant.dev,29479
meta-models/Muse-Glimmer-30B,zsm_Latn.dev,30945
meta-models/Muse-Glimmer-30B,zul_Latn.dev,50054
google/gemma-4-E4B-it,ace_Arab.dev,58479
google/gemma-4-E4B-it,ace_Latn.dev,47341
google/gemma-4-E4B-it,acm_Arab.dev,38835
google/gemma-4-E4B-it,acq_Arab.dev,38844
google/gemma-4-E4B-it,aeb_Arab.dev,39484
google/gemma-4-E4B-it,afr_Latn.dev,40178
google/gemma-4-E4B-it,aka_Latn.dev,57472
google/gemma-4-E4B-it,als_Latn.dev,51606
google/gemma-4-E4B-it,amh_Ethi.dev,51931
google/gemma-4-E4B-it,apc_Arab.dev,37672
google/gemma-4-E4B-it,arb_Arab.dev,39022
google/gemma-4-E4B-it,arb_Latn.dev,60451
google/gemma-4-E4B-it,ars_Arab.dev,39100
google/gemma-4-E4B-it,ary_Arab.dev,40265
google/gemma-4-E4B-it,arz_Arab.dev,38088
google/gemma-4-E4B-it,asm_Beng.dev,53217
google/gemma-4-E4B-it,ast_Latn.dev,37676
google/gemma-4-E4B-it,awa_Deva.dev,39210
google/gemma-4-E4B-it,ayr_Latn.dev,52164
google/gemma-4-E4B-it,azb_Arab.dev,46768
google/gemma-4-E4B-it,azj_Latn.dev,53129
google/gemma-4-E4B-it,bak_Cyrl.dev,61061
google/gemma-4-E4B-it,bam_Latn.dev,54964
google/gemma-4-E4B-it,ban_Latn.dev,41804
google/gemma-4-E4B-it,bel_Cyrl.dev,57740
google/gemma-4-E4B-it,bem_Latn.dev,54107
google/gemma-4-E4B-it,ben_Beng.dev,32302
google/gemma-4-E4B-it,bho_Deva.dev,41390
google/gemma-4-E4B-it,bjn_Arab.dev,59047
google/gemma-4-E4B-it,bjn_Latn.dev,37439
google/gemma-4-E4B-it,bod_Tibt.dev,95647
google/gemma-4-E4B-it,bos_Latn.dev,39345
google/gemma-4-E4B-it,bug_Latn.dev,47149
google/gemma-4-E4B-it,bul_Cyrl.dev,42908
google/gemma-4-E4B-it,cat_Latn.dev,40802
google/gemma-4-E4B-it,ceb_Latn.dev,46276
google/gemma-4-E4B-it,ces_Latn.dev,40345
google/gemma-4-E4B-it,cjk_Latn.dev,47617
google/gemma-4-E4B-it,ckb_Arab.dev,59268
google/gemma-4-E4B-it,crh_Latn.dev,46601
google/gemma-4-E4B-it,cym_Latn.dev,51751
google/gemma-4-E4B-it,dan_Latn.dev,38240
google/gemma-4-E4B-it,deu_Latn.dev,35019
google/gemma-4-E4B-it,dik_Latn.dev,49955
google/gemma-4-E4B-it,dyu_Latn.dev,48288
google/gemma-4-E4B-it,dzo_Tibt.dev,111272
google/gemma-4-E4B-it,ell_Grek.dev,57476
google/gemma-4-E4B-it,eng_Latn.dev,26878
google/gemma-4-E4B-it,epo_Latn.dev,41578
google/gemma-4-E4B-it,est_Latn.dev,41412
google/gemma-4-E4B-it,eus_Latn.dev,44519
google/gemma-4-E4B-it,ewe_Latn.dev,57885
google/gemma-4-E4B-it,fao_Latn.dev,48424
google/gemma-4-E4B-it,fij_Latn.dev,50189
google/gemma-4-E4B-it,fin_Latn.dev,43959
google/gemma-4-E4B-it,fon_Latn.dev,68926
google/gemma-4-E4B-it,fra_Latn.dev,36819
google/gemma-4-E4B-it,fur_Latn.dev,45085
google/gemma-4-E4B-it,fuv_Latn.dev,43674
google/gemma-4-E4B-it,gaz_Latn.dev,56035
google/gemma-4-E4B-it,gla_Latn.dev,57751
google/gemma-4-E4B-it,gle_Latn.dev,54254
google/gemma-4-E4B-it,glg_Latn.dev,35763
google/gemma-4-E4B-it,grn_Latn.dev,51097
google/gemma-4-E4B-it,guj_Gujr.dev,48896
google/gemma-4-E4B-it,hat_Latn.dev,40485
google/gemma-4-E4B-it,hau_Latn.dev,45877
google/gemma-4-E4B-it,heb_Hebr.dev,45798
google/gemma-4-E4B-it,hin_Deva.dev,35089
google/gemma-4-E4B-it,hne_Deva.dev,39973
google/gemma-4-E4B-it,hrv_Latn.dev,39485
google/gemma-4-E4B-it,hun_Latn.dev,44124
google/gemma-4-E4B-it,hye_Armn.dev,74912
google/gemma-4-E4B-it,ibo_Latn.dev,55721
google/gemma-4-E4B-it,ilo_Latn.dev,48718
google/gemma-4-E4B-it,ind_Latn.dev,30576
google/gemma-4-E4B-it,isl_Latn.dev,48872
google/gemma-4-E4B-it,ita_Latn.dev,36189
google/gemma-4-E4B-it,jav_Latn.dev,38945
google/gemma-4-E4B-it,jpn_Jpan.dev,32212
google/gemma-4-E4B-it,kab_Latn.dev,54515
google/gemma-4-E4B-it,kac_Latn.dev,54909
google/gemma-4-E4B-it,kam_Latn.dev,48857
google/gemma-4-E4B-it,kan_Knda.dev,51554
google/gemma-4-E4B-it,kas_Arab.dev,61027
google/gemma-4-E4B-it,kas_Deva.dev,50986
google/gemma-4-E4B-it,kat_Geor.dev,60914
google/gemma-4-E4B-it,kaz_Cyrl.dev,53559
google/gemma-4-E4B-it,kbp_Latn.dev,84345
google/gemma-4-E4B-it,kea_Latn.dev,41193
google/gemma-4-E4B-it,khk_Cyrl.dev,61340
google/gemma-4-E4B-it,khm_Khmr.dev,75132
google/gemma-4-E4B-it,kik_Latn.dev,66939
google/gemma-4-E4B-it,kin_Latn.dev,51957
google/gemma-4-E4B-it,kir_Cyrl.dev,50657
google/gemma-4-E4B-it,kmb_Latn.dev,49328
google/gemma-4-E4B-it,kmr_Latn.dev,52060
google/gemma-4-E4B-it,knc_Arab.dev,63330
google/gemma-4-E4B-it,knc_Latn.dev,52230
google/gemma-4-E4B-it,kon_Latn.dev,48293
google/gemma-4-E4B-it,kor_Hang.dev,36372
google/gemma-4-E4B-it,lao_Laoo.dev,68904
google/gemma-4-E4B-it,lij_Latn.dev,49128
google/gemma-4-E4B-it,lim_Latn.dev,43187
google/gemma-4-E4B-it,lin_Latn.dev,45355
google/gemma-4-E4B-it,lit_Latn.dev,44970
google/gemma-4-E4B-it,lmo_Latn.dev,49790
google/gemma-4-E4B-it,ltg_Latn.dev,50196
google/gemma-4-E4B-it,ltz_Latn.dev,47863
google/gemma-4-E4B-it,lua_Latn.dev,45639
google/gemma-4-E4B-it,lug_Latn.dev,47710
google/gemma-4-E4B-it,luo_Latn.dev,45441
google/gemma-4-E4B-it,lus_Latn.dev,46668
google/gemma-4-E4B-it,lvs_Latn.dev,50067
google/gemma-4-E4B-it,mag_Deva.dev,39094
google/gemma-4-E4B-it,mai_Deva.dev,43405
google/gemma-4-E4B-it,mal_Mlym.dev,48378
google/gemma-4-E4B-it,mar_Deva.dev,37150
google/gemma-4-E4B-it,min_Arab.dev,60947
google/gemma-4-E4B-it,min_Latn.dev,40344
google/gemma-4-E4B-it,mkd_Cyrl.dev,46795
google/gemma-4-E4B-it,mlt_Latn.dev,56168
google/gemma-4-E4B-it,mni_Beng.dev,65194
google/gemma-4-E4B-it,mos_Latn.dev,53375
google/gemma-4-E4B-it,mri_Latn.dev,53253
google/gemma-4-E4B-it,mya_Mymr.dev,63016
google/gemma-4-E4B-it,nld_Latn.dev,36328
google/gemma-4-E4B-it,nno_Latn.dev,39044
google/gemma-4-E4B-it,nob_Latn.dev,37165
google/gemma-4-E4B-it,npi_Deva.dev,40578
google/gemma-4-E4B-it,nso_Latn.dev,52378
google/gemma-4-E4B-it,nus_Latn.dev,76316
google/gemma-4-E4B-it,nya_Latn.dev,49124
google/gemma-4-E4B-it,oci_Latn.dev,44079
google/gemma-4-E4B-it,ory_Orya.dev,92067
google/gemma-4-E4B-it,pag_Latn.dev,39019
google/gemma-4-E4B-it,pan_Guru.dev,70393
google/gemma-4-E4B-it,pap_Latn.dev,42091
google/gemma-4-E4B-it,pbt_Arab.dev,49797
google/gemma-4-E4B-it,pes_Arab.dev,38860
google/gemma-4-E4B-it,plt_Latn.dev,54146
google/gemma-4-E4B-it,pol_Latn.dev,39873
google/gemma-4-E4B-it,por_Latn.dev,33398
google/gemma-4-E4B-it,prs_Arab.dev,37777
google/gemma-4-E4B-it,quy_Latn.dev,48585
google/gemma-4-E4B-it,ron_Latn.dev,41562
google/gemma-4-E4B-it,run_Latn.dev,51632
google/gemma-4-E4B-it,rus_Cyrl.dev,36797
google/gemma-4-E4B-it,sag_Latn.dev,48939
google/gemma-4-E4B-it,san_Deva.dev,46867
google/gemma-4-E4B-it,sat_Olck.dev,136823
