model,N,gini
meta-models/Muse-Glimmer-30B,153,0.1828271934024186
meta-models/Muse-Glimmer-30B,154,0.18211696707504266
meta-models/Muse-Glimmer-30B,155,0.18144877310494945
meta-models/Muse-Glimmer-30B,156,0.1806866426800462
meta-models/Muse-Glimmer-30B,157,0.18041441401433556
meta-models/Muse-Glimmer-30B,158,0.18078111027695676
meta-models/Muse-Glimmer-30B,159,0.1800643615295967
meta-models/Muse-Glimmer-30B,160,0.19630797966347013
meta-models/Muse-Glimmer-30B,161,0.1955644801008911
meta-models/Muse-Glimmer-30B,162,0.19490229603228837
meta-models/Muse-Glimmer-30B,163,0.19411239890898968
meta-models/Muse-Glimmer-30B,164,0.19338525301375142
meta-models/Muse-Glimmer-30B,165,0.19299910721016045
meta-models/Muse-Glimmer-30B,166,0.19229991435614902
meta-models/Muse-Glimmer-30B,167,0.1915490197163363
meta-models/Muse-Glimmer-30B,168,0.19157522767682744
meta-models/Muse-Glimmer-30B,169,0.19167489721539543
meta-models/Muse-Glimmer-30B,170,0.1909858362764041
meta-models/Muse-Glimmer-30B,171,0.19112183103340552
meta-models/Muse-Glimmer-30B,172,0.19039667241534142
meta-models/Muse-Glimmer-30B,173,0.20314781063148057
meta-models/Muse-Glimmer-30B,174,0.21278023056576156
meta-models/Muse-Glimmer-30B,175,0.2120917771075097
meta-models/Muse-Glimmer-30B,176,0.21138248230304124
meta-models/Muse-Glimmer-30B,177,0.21114860969660065
meta-models/Muse-Glimmer-30B,178,0.21062604894669779
meta-models/Muse-Glimmer-30B,179,0.2108343870245848
meta-models/Muse-Glimmer-30B,180,0.2100839823723304
meta-models/Muse-Glimmer-30B,181,0.20952137145831706
meta-models/Muse-Glimmer-30B,182,0.21051352091251574
meta-models/Muse-Glimmer-30B,183,0.2103666124130692
meta-models/Muse-Glimmer-30B,184,0.20969699735688163
meta-models/Muse-Glimmer-30B,185,0.20930186055608435
meta-models/Muse-Glimmer-30B,186,0.21142028170776617
meta-models/Muse-Glimmer-30B,187,0.2107350468028426
meta-models/Muse-Glimmer-30B,188,0.21009722850403678
meta-models/Muse-Glimmer-30B,189,0.2096746492095496
meta-models/Muse-Glimmer-30B,190,0.210454009207385
meta-models/Muse-Glimmer-30B,191,0.21024584069648244
meta-models/Muse-Glimmer-30B,192,0.20958602276651805
meta-models/Muse-Glimmer-30B,193,0.20962988314896958
meta-models/Muse-Glimmer-30B,194,0.20906945948865818
meta-models/Muse-Glimmer-30B,195,0.2086801311156936
meta-models/Muse-Glimmer-30B,196,0.20804558509409832
meta-models/Muse-Glimmer-30B,197,0.20776460781676165
meta-models/Muse-Glimmer-30B,198,0.20709282006917573
meta-models/Muse-Glimmer-30B,199,0.21541400294668533
meta-models/Muse-Glimmer-30B,200,0.21473721171592475
meta-models/Muse-Glimmer-30B,201,0.21405029659196662
meta-models/Muse-Glimmer-30B,202,0.21337430070651653
meta-models/Muse-Glimmer-30B,203,0.21285509710122108
google/gemma-4-E4B-it,2,0.07788771103258729
google/gemma-4-E4B-it,3,0.0670017089860242
google/gemma-4-E4B-it,4,0.06218966281148308
google/gemma-4-E4B-it,5,0.058350275748993985
google/gemma-4-E4B-it,6,0.05277805256042467
google/gemma-4-E4B-it,7,0.05878472160078707
google/gemma-4-E4B-it,8,0.05933548840961489
google/gemma-4-E4B-it,9,0.05604772770166333
google/gemma-4-E4B-it,10,0.05496406353808059
google/gemma-4-E4B-it,11,0.061158846921070875
google/gemma-4-E4B-it,12,0.05875564535201061
google/gemma-4-E4B-it,13,0.056206525350291026
google/gemma-4-E4B-it,14,0.05981253211583559
google/gemma-4-E4B-it,15,0.0611429549148772
google/gemma-4-E4B-it,16,0.058877693568135436
google/gemma-4-E4B-it,17,0.05680778232738093
google/gemma-4-E4B-it,18,0.06252301504246405
google/gemma-4-E4B-it,19,0.06040666086205593
google/gemma-4-E4B-it,20,0.0603936025408347
google/gemma-4-E4B-it,21,0.08430338367613976
google/gemma-4-E4B-it,22,0.08463160215683785
google/gemma-4-E4B-it,23,0.08260547154743003
google/gemma-4-E4B-it,24,0.08469663964126983
google/gemma-4-E4B-it,25,0.08287891336399866
google/gemma-4-E4B-it,26,0.09510892143172489
google/gemma-4-E4B-it,27,0.09477597795500614
google/gemma-4-E4B-it,28,0.09491829383855954
google/gemma-4-E4B-it,29,0.09392273087519465
google/gemma-4-E4B-it,30,0.09191715265186318
google/gemma-4-E4B-it,31,0.0912613573067167
google/gemma-4-E4B-it,32,0.0921316819023994
google/gemma-4-E4B-it,33,0.09264096721268533
google/gemma-4-E4B-it,34,0.09167272909352908
google/gemma-4-E4B-it,35,0.09013131089436466
google/gemma-4-E4B-it,36,0.0888229789030981
google/gemma-4-E4B-it,37,0.08889378042633123
google/gemma-4-E4B-it,38,0.08772598726267344
google/gemma-4-E4B-it,39,0.0865362805705705
google/gemma-4-E4B-it,40,0.08734939778317652
google/gemma-4-E4B-it,41,0.08977542927992332
google/gemma-4-E4B-it,42,0.09040973295728905
google/gemma-4-E4B-it,43,0.08919637452596274
google/gemma-4-E4B-it,44,0.08795793811589592
google/gemma-4-E4B-it,45,0.08860861432771339
google/gemma-4-E4B-it,46,0.0911502681308689
google/gemma-4-E4B-it,47,0.08997650314662109
google/gemma-4-E4B-it,48,0.09615754920056396
google/gemma-4-E4B-it,49,0.09870936400984842
google/gemma-4-E4B-it,50,0.09806129139366138
google/gemma-4-E4B-it,51,0.09864701114308105
google/gemma-4-E4B-it,52,0.09849569656457136
google/gemma-4-E4B-it,53,0.09735987317116845
google/gemma-4-E4B-it,54,0.09691402075688615
google/gemma-4-E4B-it,55,0.10685807490163168
google/gemma-4-E4B-it,56,0.10599534080182549
google/gemma-4-E4B-it,57,0.1065115227707254
google/gemma-4-E4B-it,58,0.10649525046695807
google/gemma-4-E4B-it,59,0.10613753520324698
google/gemma-4-E4B-it,60,0.10681540551564916
google/gemma-4-E4B-it,61,0.1102580385567411
google/gemma-4-E4B-it,62,0.11231628885828404
google/gemma-4-E4B-it,63,0.11568180530984717
google/gemma-4-E4B-it,64,0.11475805506984349
google/gemma-4-E4B-it,65,0.11442858267811373
google/gemma-4-E4B-it,66,0.11438899047575979
google/gemma-4-E4B-it,67,0.11383759646093305
google/gemma-4-E4B-it,68,0.12010067411934244
google/gemma-4-E4B-it,69,0.1190916353610727
google/gemma-4-E4B-it,70,0.11905312488930764
google/gemma-4-E4B-it,71,0.1209672929938066
google/gemma-4-E4B-it,72,0.12009743653500471
google/gemma-4-E4B-it,73,0.12414821894339512
google/gemma-4-E4B-it,74,0.12410446947374876
google/gemma-4-E4B-it,75,0.1331795233626294
google/gemma-4-E4B-it,76,0.13219278279269298
google/gemma-4-E4B-it,77,0.13218609663673164
google/gemma-4-E4B-it,78,0.13180132912992137
google/gemma-4-E4B-it,79,0.13274074437161
google/gemma-4-E4B-it,80,0.13194557269668916
google/gemma-4-E4B-it,81,0.13126328427864542
google/gemma-4-E4B-it,82,0.1337731698784077
google/gemma-4-E4B-it,83,0.1335396423853139
google/gemma-4-E4B-it,84,0.1328087022349067
google/gemma-4-E4B-it,85,0.13226835593517938
google/gemma-4-E4B-it,86,0.13143645686082506
google/gemma-4-E4B-it,87,0.13058869049303024
google/gemma-4-E4B-it,88,0.13133891786271557
google/gemma-4-E4B-it,89,0.1310312724343965
google/gemma-4-E4B-it,90,0.13060928926396675
google/gemma-4-E4B-it,91,0.1305826234677565
google/gemma-4-E4B-it,92,0.13016538361185814
google/gemma-4-E4B-it,93,0.12937707739605186
google/gemma-4-E4B-it,94,0.12859579935177656
google/gemma-4-E4B-it,95,0.1280653199222268
google/gemma-4-E4B-it,96,0.12755822851891385
google/gemma-4-E4B-it,97,0.12680491239315916
google/gemma-4-E4B-it,98,0.12640354484224114
google/gemma-4-E4B-it,99,0.12655583919491598
google/gemma-4-E4B-it,100,0.12582645926624236
google/gemma-4-E4B-it,101,0.1254287745707774
google/gemma-4-E4B-it,102,0.12731435163250882
google/gemma-4-E4B-it,103,0.13013421379095202
google/gemma-4-E4B-it,104,0.1308244308615112
google/gemma-4-E4B-it,105,0.13022581480138928
google/gemma-4-E4B-it,106,0.1299762850072066
google/gemma-4-E4B-it,107,0.1296671651650132
google/gemma-4-E4B-it,108,0.135432635499398
google/gemma-4-E4B-it,109,0.13472087742708894
google/gemma-4-E4B-it,110,0.1340326495230535
google/gemma-4-E4B-it,111,0.1333222940417087
google/gemma-4-E4B-it,112,0.13306638799097148
google/gemma-4-E4B-it,113,0.13242941584477452
google/gemma-4-E4B-it,114,0.13174206963269275
google/gemma-4-E4B-it,115,0.1312110554128083
google/gemma-4-E4B-it,116,0.13093121913767436
google/gemma-4-E4B-it,117,0.13165484189187304
google/gemma-4-E4B-it,118,0.13098586894314734
google/gemma-4-E4B-it,119,0.13039953725605757
google/gemma-4-E4B-it,120,0.12975023893828208
google/gemma-4-E4B-it,121,0.1291454911308636
google/gemma-4-E4B-it,122,0.12900498633513857
google/gemma-4-E4B-it,123,0.1287029608938508
google/gemma-4-E4B-it,124,0.1281310186407143
google/gemma-4-E4B-it,125,0.12752126482423587
google/gemma-4-E4B-it,126,0.1269895441476263
google/gemma-4-E4B-it,127,0.12644760409508038
google/gemma-4-E4B-it,128,0.1332554010642737
google/gemma-4-E4B-it,129,0.1328178880811104
google/gemma-4-E4B-it,130,0.13219631707007462
google/gemma-4-E4B-it,131,0.1322960941968767
google/gemma-4-E4B-it,132,0.13168313180068658
google/gemma-4-E4B-it,133,0.13316460300753485
google/gemma-4-E4B-it,134,0.13323437074562872
google/gemma-4-E4B-it,135,0.13334065371964843
google/gemma-4-E4B-it,136,0.1330658624059231
google/gemma-4-E4B-it,137,0.13287918459793868
google/gemma-4-E4B-it,138,0.1327870682448571
google/gemma-4-E4B-it,139,0.13237391618851757
google/gemma-4-E4B-it,140,0.1323118731846309
google/gemma-4-E4B-it,141,0.1322136800576179
google/gemma-4-E4B-it,142,0.1320267471739196
google/gemma-4-E4B-it,143,0.13159916922892778
google/gemma-4-E4B-it,144,0.1314505839602027
google/gemma-4-E4B-it,145,0.1313579097198021
google/gemma-4-E4B-it,146,0.1313883479524911
google/gemma-4-E4B-it,147,0.13096323235501872
google/gemma-4-E4B-it,148,0.13042967816742368
google/gemma-4-E4B-it,149,0.12995076539769013
google/gemma-4-E4B-it,150,0.1299927113621704
google/gemma-4-E4B-it,151,0.12947270390168208
google/gemma-4-E4B-it,152,0.13024472078242155
google/gemma-4-E4B-it,153,0.12994497893200907
google/gemma-4-E4B-it,154,0.12946496984039868
google/gemma-4-E4B-it,155,0.12907096973418164
google/gemma-4-E4B-it,156,0.12856808852406032
google/gemma-4-E4B-it,157,0.12839807866366026
google/gemma-4-E4B-it,158,0.12855563585660024
google/gemma-4-E4B-it,159,0.12806631246983247
google/gemma-4-E4B-it,160,0.13629286207756808
google/gemma-4-E4B-it,161,0.13589759765637055
google/gemma-4-E4B-it,162,0.13544572962497914
google/gemma-4-E4B-it,163,0.13493166101627851
google/gemma-4-E4B-it,164,0.13443025067072223
google/gemma-4-E4B-it,165,0.13416245762353252
google/gemma-4-E4B-it,166,0.13367574187101416
google/gemma-4-E4B-it,167,0.13317067936686144
google/gemma-4-E4B-it,168,0.13326829682776986
google/gemma-4-E4B-it,169,0.13322763666897863
google/gemma-4-E4B-it,170,0.13275097958234738
google/gemma-4-E4B-it,171,0.13266573337801768
google/gemma-4-E4B-it,172,0.1321823446865822
google/gemma-4-E4B-it,173,0.13920037786542294
google/gemma-4-E4B-it,174,0.14417870022971968
google/gemma-4-E4B-it,175,0.14377789421947362
google/gemma-4-E4B-it,176,0.1432898437693393
google/gemma-4-E4B-it,177,0.14345263592950008
google/gemma-4-E4B-it,178,0.14322911299001473
google/gemma-4-E4B-it,179,0.1438115944792795
google/gemma-4-E4B-it,180,0.14330730239911982
google/gemma-4-E4B-it,181,0.14318592860085255
google/gemma-4-E4B-it,182,0.14344560077279866
google/gemma-4-E4B-it,183,0.1434049300306739
google/gemma-4-E4B-it,184,0.142928007839646
google/gemma-4-E4B-it,185,0.14287776629938387
google/gemma-4-E4B-it,186,0.14469221148134737
google/gemma-4-E4B-it,187,0.14421841939938584
google/gemma-4-E4B-it,188,0.14384383842544768
google/gemma-4-E4B-it,189,0.14354347540469137
google/gemma-4-E4B-it,190,0.14463016541644547
google/gemma-4-E4B-it,191,0.14448477141155136
google/gemma-4-E4B-it,192,0.14404882455323342
google/gemma-4-E4B-it,193,0.14412428536597144
google/gemma-4-E4B-it,194,0.14369333274456375
google/gemma-4-E4B-it,195,0.14345157809073283
google/gemma-4-E4B-it,196,0.1429849186435035
google/gemma-4-E4B-it,197,0.1427945051875481
google/gemma-4-E4B-it,198,0.14233498733564098
google/gemma-4-E4B-it,199,0.14814706564695523
google/gemma-4-E4B-it,200,0.14766911530115845
google/gemma-4-E4B-it,201,0.14719388130808997
google/gemma-4-E4B-it,202,0.14672235316286053
google/gemma-4-E4B-it,203,0.14634853412918125
ibm-granite/granite-4.1-3b,2,0.21398967175690942
ibm-granite/granite-4.1-3b,3,0.19671663534073947
ibm-granite/granite-4.1-3b,4,0.17650771018166456
ibm-granite/granite-4.1-3b,5,0.16517229697448776
ibm-granite/granite-4.1-3b,6,0.15350283113134222
ibm-granite/granite-4.1-3b,7,0.14424254039100992
ibm-granite/granite-4.1-3b,8,0.1385660622764917
ibm-granite/granite-4.1-3b,9,0.13686090951802088
ibm-granite/granite-4.1-3b,10,0.13016104709187548
ibm-granite/granite-4.1-3b,11,0.12465508477325904
ibm-granite/granite-4.1-3b,12,0.11975990259680724
ibm-granite/granite-4.1-3b,13,0.1152650268003903
ibm-granite/granite-4.1-3b,14,0.11378418160465809
ibm-granite/granite-4.1-3b,15,0.11164632179288314
ibm-granite/granite-4.1-3b,16,0.11731347857765861
ibm-granite/granite-4.1-3b,17,0.11922410528976712
ibm-granite/granite-4.1-3b,18,0.13407941214962804
ibm-granite/granite-4.1-3b,19,0.13247454661012426
ibm-granite/granite-4.1-3b,20,0.14359903884058656
ibm-granite/granite-4.1-3b,21,0.14268611716595903
ibm-granite/granite-4.1-3b,22,0.139573824641114
ibm-granite/granite-4.1-3b,23,0.13822444672503575
ibm-granite/granite-4.1-3b,24,0.13554198860304845
ibm-granite/granite-4.1-3b,25,0.1467559906133118
ibm-granite/granite-4.1-3b,26,0.1819266376681119
ibm-granite/granite-4.1-3b,27,0.17795970649945803
ibm-granite/granite-4.1-3b,28,0.17438378261326215
ibm-granite/granite-4.1-3b,29,0.19136385489918872
ibm-granite/granite-4.1-3b,30,0.19077965244671913
ibm-granite/granite-4.1-3b,31,0.18910567520297472
ibm-granite/granite-4.1-3b,32,0.19530415625942044
ibm-granite/granite-4.1-3b,33,0.1946549506360793
ibm-granite/granite-4.1-3b,34,0.20866459172954377
ibm-granite/granite-4.1-3b,35,0.20644637524413834
ibm-granite/granite-4.1-3b,36,0.20523067576650655
ibm-granite/granite-4.1-3b,37,0.2021405366306297
ibm-granite/granite-4.1-3b,38,0.1998337643061181
ibm-granite/granite-4.1-3b,39,0.19763599270239496
ibm-granite/granite-4.1-3b,40,0.21750903817521539
ibm-granite/granite-4.1-3b,41,0.21459632952981011
ibm-granite/granite-4.1-3b,42,0.2139980479946968
ibm-granite/granite-4.1-3b,43,0.22298102460659108
ibm-granite/granite-4.1-3b,44,0.22089080490577095
ibm-granite/granite-4.1-3b,45,0.22120777614171439
ibm-granite/granite-4.1-3b,46,0.2185729409321162
ibm-granite/granite-4.1-3b,47,0.24292410552629695
ibm-granite/granite-4.1-3b,48,0.27511892249533676
ibm-granite/granite-4.1-3b,49,0.2748133027150932
ibm-granite/granite-4.1-3b,50,0.2728288110525199
ibm-granite/granite-4.1-3b,51,0.27014937893653546
ibm-granite/granite-4.1-3b,52,0.26765180979643577
ibm-granite/granite-4.1-3b,53,0.2694321669381483
ibm-granite/granite-4.1-3b,54,0.2695752989070914
ibm-granite/granite-4.1-3b,55,0.2936083612121074
ibm-granite/granite-4.1-3b,56,0.29581744506865415
ibm-granite/granite-4.1-3b,57,0.2934562105068401
ibm-granite/granite-4.1-3b,58,0.3086530743353777
ibm-granite/granite-4.1-3b,59,0.3195079338053364
ibm-granite/granite-4.1-3b,60,0.33017033911003146
ibm-granite/granite-4.1-3b,61,0.32821916413960217
ibm-granite/granite-4.1-3b,62,0.3260476809615158
ibm-granite/granite-4.1-3b,63,0.34322015506247694
ibm-granite/granite-4.1-3b,64,0.3432236859701636
ibm-granite/granite-4.1-3b,65,0.3476009763303203
ibm-granite/granite-4.1-3b,66,0.34526143298014556
ibm-granite/granite-4.1-3b,67,0.3438726065673736
ibm-granite/granite-4.1-3b,68,0.3502743486723381
ibm-granite/granite-4.1-3b,69,0.349265363096221
ibm-granite/granite-4.1-3b,70,0.3478060847031652
ibm-granite/granite-4.1-3b,71,0.3532322393157077
ibm-granite/granite-4.1-3b,72,0.3531956415963944
ibm-granite/granite-4.1-3b,73,0.35619608423539795
ibm-granite/granite-4.1-3b,74,0.3541774128460691
ibm-granite/granite-4.1-3b,75,0.36626993097813676
ibm-granite/granite-4.1-3b,76,0.36572156487026564
ibm-granite/granite-4.1-3b,77,0.3642425088259964
ibm-granite/granite-4.1-3b,78,0.3629067134163624
ibm-granite/granite-4.1-3b,79,0.36091918284506064
ibm-granite/granite-4.1-3b,80,0.3598951002191717
ibm-granite/granite-4.1-3b,81,0.3586390360826339
ibm-granite/granite-4.1-3b,82,0.3636021374094389
ibm-granite/granite-4.1-3b,83,0.3622884407285858
ibm-granite/granite-4.1-3b,84,0.36052585600913534
ibm-granite/granite-4.1-3b,85,0.3622683006857017
ibm-granite/granite-4.1-3b,86,0.36158020463761953
ibm-granite/granite-4.1-3b,87,0.361303021927992
ibm-granite/granite-4.1-3b,88,0.3597811310200927
ibm-granite/granite-4.1-3b,89,0.35846083436268894
ibm-granite/granite-4.1-3b,90,0.358436261197735
ibm-granite/granite-4.1-3b,91,0.35710195715389004
ibm-granite/granite-4.1-3b,92,0.35734688535680803
ibm-granite/granite-4.1-3b,93,0.3566075089186822
ibm-granite/granite-4.1-3b,94,0.35569672820360365
ibm-granite/granite-4.1-3b,95,0.35473978472905165
ibm-granite/granite-4.1-3b,96,0.35471303976231927
ibm-granite/granite-4.1-3b,97,0.354170930644363
ibm-granite/granite-4.1-3b,98,0.3527275568805843
ibm-granite/granite-4.1-3b,99,0.35149310984886983
ibm-granite/granite-4.1-3b,100,0.35090602918928093
ibm-granite/granite-4.1-3b,101,0.3497207209084716
ibm-granite/granite-4.1-3b,102,0.3494437087298434
ibm-granite/granite-4.1-3b,103,0.348770968149376
ibm-granite/granite-4.1-3b,104,0.34739439235623837
ibm-granite/granite-4.1-3b,105,0.3464585332569219
ibm-granite/granite-4.1-3b,106,0.34531286048288434
ibm-granite/granite-4.1-3b,107,0.34507178285704887
ibm-granite/granite-4.1-3b,108,0.3520089372021322
ibm-granite/granite-4.1-3b,109,0.3511826496948822
ibm-granite/granite-4.1-3b,110,0.3504377258925089
ibm-granite/granite-4.1-3b,111,0.3496743031756542
ibm-granite/granite-4.1-3b,112,0.3486392072470206
ibm-granite/granite-4.1-3b,113,0.34771013355473657
ibm-granite/granite-4.1-3b,114,0.34690683595831495
ibm-granite/granite-4.1-3b,115,0.3459298398821622
ibm-granite/granite-4.1-3b,116,0.34485843054888377
ibm-granite/granite-4.1-3b,117,0.34690498577926565
ibm-granite/granite-4.1-3b,118,0.3461363980852299
ibm-granite/granite-4.1-3b,119,0.34577793884342256
ibm-granite/granite-4.1-3b,120,0.3452079302749227
ibm-granite/granite-4.1-3b,121,0.34473917192287384
ibm-granite/granite-4.1-3b,122,0.34359633322652106
ibm-granite/granite-4.1-3b,123,0.34257450712847515
ibm-granite/granite-4.1-3b,124,0.3417152608379572
ibm-granite/granite-4.1-3b,125,0.3408471489078999
ibm-granite/granite-4.1-3b,126,0.33991646532585795
ibm-granite/granite-4.1-3b,127,0.3389986928557307
ibm-granite/granite-4.1-3b,128,0.34714436309283614
ibm-granite/granite-4.1-3b,129,0.34616990177006635
ibm-granite/granite-4.1-3b,130,0.34528575671579875
ibm-granite/granite-4.1-3b,131,0.34469809932706474
ibm-granite/granite-4.1-3b,132,0.3441303072594981
ibm-granite/granite-4.1-3b,133,0.34339201956522336
ibm-granite/granite-4.1-3b,134,0.3423123886224744
ibm-granite/granite-4.1-3b,135,0.34124080841505067
ibm-granite/granite-4.1-3b,136,0.3406683379059079
ibm-granite/granite-4.1-3b,137,0.33959874672565227
ibm-granite/granite-4.1-3b,138,0.3390919199972917
ibm-granite/granite-4.1-3b,139,0.33862070879919837
ibm-granite/granite-4.1-3b,140,0.33757549794903796
ibm-granite/granite-4.1-3b,141,0.3369728205743141
ibm-granite/granite-4.1-3b,142,0.3363402627707923
ibm-granite/granite-4.1-3b,143,0.3361319277887209
ibm-granite/granite-4.1-3b,144,0.3351238911134917
ibm-granite/granite-4.1-3b,145,0.33410824302220843
ibm-granite/granite-4.1-3b,146,0.3335255577927567
ibm-granite/granite-4.1-3b,147,0.33260222716674726
ibm-granite/granite-4.1-3b,148,0.3320931741883062
ibm-granite/granite-4.1-3b,149,0.33175588337294193
ibm-granite/granite-4.1-3b,150,0.33077565791336094
ibm-granite/granite-4.1-3b,151,0.33034843162581495
ibm-granite/granite-4.1-3b,152,0.32938515527342993
ibm-granite/granite-4.1-3b,153,0.3285041924694392
ibm-granite/granite-4.1-3b,154,0.3276415769556289
ibm-granite/granite-4.1-3b,155,0.3268514474413293
ibm-granite/granite-4.1-3b,156,0.3262369943714154
ibm-granite/granite-4.1-3b,157,0.3262393061305138
ibm-granite/granite-4.1-3b,158,0.325460627886871
ibm-granite/granite-4.1-3b,159,0.32503458594322066
ibm-granite/granite-4.1-3b,160,0.33248714910510224
ibm-granite/granite-4.1-3b,161,0.3317764754759267
ibm-granite/granite-4.1-3b,162,0.3316190966688184
ibm-granite/granite-4.1-3b,163,0.3311236867576881
ibm-granite/granite-4.1-3b,164,0.3306690465482951
ibm-granite/granite-4.1-3b,165,0.33051286452455875
ibm-granite/granite-4.1-3b,166,0.3300518219071653
ibm-granite/granite-4.1-3b,167,0.3293912312677951
ibm-granite/granite-4.1-3b,168,0.32942843762580587
ibm-granite/granite-4.1-3b,169,0.328670547702389
ibm-granite/granite-4.1-3b,170,0.3282434442156401
ibm-granite/granite-4.1-3b,171,0.3274804014549346
ibm-granite/granite-4.1-3b,172,0.3269836649223372
ibm-granite/granite-4.1-3b,173,0.33637890313433916
ibm-granite/granite-4.1-3b,174,0.34000999681311495
ibm-granite/granite-4.1-3b,175,0.3392308123987404
ibm-granite/granite-4.1-3b,176,0.33848910073450234
ibm-granite/granite-4.1-3b,177,0.3376782381608536
ibm-granite/granite-4.1-3b,178,0.3368422246423448
ibm-granite/granite-4.1-3b,179,0.3360355144346645
ibm-granite/granite-4.1-3b,180,0.33556440197431536
ibm-granite/granite-4.1-3b,181,0.33478086648358296
ibm-granite/granite-4.1-3b,182,0.3356538940282019
ibm-granite/granite-4.1-3b,183,0.3359571825048058
ibm-granite/granite-4.1-3b,184,0.3355541054303237
ibm-granite/granite-4.1-3b,185,0.33472399069391123
ibm-granite/granite-4.1-3b,186,0.33433022691498593
ibm-granite/granite-4.1-3b,187,0.33393729845510967
ibm-granite/granite-4.1-3b,188,0.3332638300717614
ibm-granite/granite-4.1-3b,189,0.3331850835213366
ibm-granite/granite-4.1-3b,190,0.3325209518064367
ibm-granite/granite-4.1-3b,191,0.3325992067442769
ibm-granite/granite-4.1-3b,192,0.33226884668629997
ibm-granite/granite-4.1-3b,193,0.332541206875296
ibm-granite/granite-4.1-3b,194,0.33200246260750976
ibm-granite/granite-4.1-3b,195,0.3319593104500549
ibm-granite/granite-4.1-3b,196,0.3315779834670427
ibm-granite/granite-4.1-3b,197,0.3315657119546993
ibm-granite/granite-4.1-3b,198,0.330955101275485
ibm-granite/granite-4.1-3b,199,0.33450559937821334
ibm-granite/granite-4.1-3b,200,0.3339284985286606
ibm-granite/granite-4.1-3b,201,0.33330506142473126
ibm-granite/granite-4.1-3b,202,0.3327094524503076
ibm-granite/granite-4.1-3b,203,0.33249852985209394
facebook/nllb-200-3.3B,2,0.07622000381136673
facebook/nllb-200-3.3B,3,0.06559931366426341
facebook/nllb-200-3.3B,4,0.07290231290097937
facebook/nllb-200-3.3B,5,0.0701327662509339
facebook/nllb-200-3.3B,6,0.0656831819669057
facebook/nllb-200-3.3B,7,0.0652533832633524
facebook/nllb-200-3.3B,8,0.06490688951886847
facebook/nllb-200-3.3B,9,0.06187125657258119
facebook/nllb-200-3.3B,10,0.059156287759085435
facebook/nllb-200-3.3B,11,0.060585223854197734
facebook/nllb-200-3.3B,12,0.05827875252984027
facebook/nllb-200-3.3B,13,0.05707803780775511
facebook/nllb-200-3.3B,14,0.055235455018925794
facebook/nllb-200-3.3B,15,0.06292539076310999
facebook/nllb-200-3.3B,16,0.060788638288957086
facebook/nllb-200-3.3B,17,0.06225427954602836
facebook/nllb-200-3.3B,18,0.06132370640389895
facebook/nllb-200-3.3B,19,0.06008490955436474
facebook/nllb-200-3.3B,20,0.06236328819190051
facebook/nllb-200-3.3B,21,0.07991244978174916
facebook/nllb-200-3.3B,22,0.07906693244385665
facebook/nllb-200-3.3B,23,0.07814062710329561
facebook/nllb-200-3.3B,24,0.07633298646753595
facebook/nllb-200-3.3B,25,0.07501910224534769
facebook/nllb-200-3.3B,26,0.08171857748996181
facebook/nllb-200-3.3B,27,0.07991615556014975
facebook/nllb-200-3.3B,28,0.07815891415707688
facebook/nllb-200-3.3B,29,0.08068588501643736
facebook/nllb-200-3.3B,30,0.08018325757870781
facebook/nllb-200-3.3B,31,0.07895520299365444
facebook/nllb-200-3.3B,32,0.07741690474599427
facebook/nllb-200-3.3B,33,0.07592449456190464
facebook/nllb-200-3.3B,34,0.07449845668443356
facebook/nllb-200-3.3B,35,0.07342915064821498
facebook/nllb-200-3.3B,36,0.07209623593645476
facebook/nllb-200-3.3B,37,0.07094505340526092
facebook/nllb-200-3.3B,38,0.06992233902473277
facebook/nllb-200-3.3B,39,0.06908356431259466
facebook/nllb-200-3.3B,40,0.06818173573575259
facebook/nllb-200-3.3B,41,0.06712135167139555
facebook/nllb-200-3.3B,42,0.06939375107196732
facebook/nllb-200-3.3B,43,0.06842695319747927
facebook/nllb-200-3.3B,44,0.06744758617925806
facebook/nllb-200-3.3B,45,0.06762924920071511
facebook/nllb-200-3.3B,46,0.06741926747167626
facebook/nllb-200-3.3B,47,0.06800676903386726
facebook/nllb-200-3.3B,48,0.07111326635460236
facebook/nllb-200-3.3B,49,0.07031068160884613
facebook/nllb-200-3.3B,50,0.06949047355960714
facebook/nllb-200-3.3B,51,0.0687588625559592
facebook/nllb-200-3.3B,52,0.06789575206059517
facebook/nllb-200-3.3B,53,0.06734457979487729
facebook/nllb-200-3.3B,54,0.06689853934306855
facebook/nllb-200-3.3B,55,0.06835711519600274
facebook/nllb-200-3.3B,56,0.06759234445061835
facebook/nllb-200-3.3B,57,0.067090134104419
facebook/nllb-200-3.3B,58,0.06812170548122287
facebook/nllb-200-3.3B,59,0.06774939364961807
facebook/nllb-200-3.3B,60,0.06757734899852896
facebook/nllb-200-3.3B,61,0.06726931061845409
facebook/nllb-200-3.3B,62,0.0707709355357069
facebook/nllb-200-3.3B,63,0.0724167776352389
facebook/nllb-200-3.3B,64,0.07207300760087887
facebook/nllb-200-3.3B,65,0.07164638899171383
facebook/nllb-200-3.3B,66,0.07097135194233317
facebook/nllb-200-3.3B,67,0.07047639848393694
facebook/nllb-200-3.3B,68,0.07414662677535255
facebook/nllb-200-3.3B,69,0.07408021370761864
facebook/nllb-200-3.3B,70,0.0737115500530543
facebook/nllb-200-3.3B,71,0.07595314484215598
